0.050, 0.098
0.100, 0.184
0.150, 0.264
0.200, 0.340
0.250, 0.414
0.300, 0.493
0.350, 0.570
0.400, 0.640
0.450, 0.708
0.500, 0.781
0.550, 0.855
0.600, 0.927
0.650, 0.997
0.700, 1.068
0.750, 1.141
0.800, 1.210
0.850, 1.279
0.900, 1.349
0.950, 1.423
1.000, 1.494
1.050, 1.561
1.100, 1.629
1.150, 1.697
1.200, 1.767
1.250, 1.835
1.300, 1.903
1.350, 1.967
1.400, 2.027
1.450, 2.090
1.500, 2.159
1.550, 2.222
1.600, 2.283
1.650, 2.350
1.700, 2.414
1.750, 2.476
1.800, 2.539
1.850, 2.602
1.900, 2.665
1.950, 2.728
2.000, 2.791
2.050, 2.851
2.100, 2.913
2.150, 2.975
2.200, 3.037
2.250, 3.098
2.300, 3.160
2.350, 3.221
2.400, 3.282
2.450, 3.343
2.500, 3.404
2.550, 3.465
2.600, 3.526
2.650, 3.589
2.700, 3.655
2.750, 3.718
2.800, 3.778
2.850, 3.837
2.900, 3.898
2.950, 3.957
3.000, 4.015
3.050, 4.075
3.100, 4.135
3.150, 4.194
3.200, 4.253
3.250, 4.312
3.300, 4.373
3.350, 4.433
3.400, 4.492
3.450, 4.551
3.500, 4.610
3.550, 4.669
3.600, 4.729
3.650, 4.787
3.700, 4.845
3.750, 4.903
3.800, 4.961
3.850, 5.019
