156.000, 196.363
156.500, 197.325
157.000, 198.333
157.500, 199.380
158.000, 200.401
158.500, 201.408
159.000, 202.422
159.500, 203.406
160.000, 204.388
160.500, 205.399
161.000, 206.392
161.500, 207.384
162.000, 208.401
162.500, 209.396
163.000, 210.384
163.500, 211.375
164.000, 212.335
164.500, 213.301
165.000, 214.302
165.500, 215.290
166.000, 216.255
166.500, 217.237
167.000, 218.206
167.500, 219.147
168.000, 220.126
168.500, 221.156
169.000, 222.134
169.500, 223.039
170.000, 223.906
170.500, 224.746
171.000, 225.648
171.500, 226.695
172.000, 227.777
172.500, 228.827
173.000, 229.852
173.500, 230.818
174.000, 231.746
174.500, 232.651
175.000, 233.524
175.500, 234.423
176.000, 235.404
176.500, 236.418
177.000, 237.378
177.500, 238.269
178.000, 239.298
178.500, 240.480
179.000, 241.227
