0.050, 0.111
0.100, 0.201
0.150, 0.282
0.200, 0.367
0.250, 0.456
0.300, 0.536
0.350, 0.611
0.400, 0.690
0.450, 0.779
0.500, 0.856
0.550, 0.932
0.600, 1.007
0.650, 1.086
0.700, 1.162
0.750, 1.237
0.800, 1.314
0.850, 1.394
0.900, 1.473
0.950, 1.548
1.000, 1.624
1.050, 1.699
1.100, 1.775
1.150, 1.852
1.200, 1.929
1.250, 2.002
1.300, 2.071
1.350, 2.135
1.400, 2.206
1.450, 2.279
1.500, 2.352
1.550, 2.424
1.600, 2.492
1.650, 2.560
1.700, 2.630
1.750, 2.698
1.800, 2.767
1.850, 2.834
1.900, 2.902
1.950, 2.970
2.000, 3.039
2.050, 3.108
2.100, 3.178
2.150, 3.247
2.200, 3.316
2.250, 3.383
2.300, 3.451
2.350, 3.521
2.400, 3.589
2.450, 3.660
2.500, 3.729
2.550, 3.795
2.600, 3.861
2.650, 3.929
2.700, 3.997
2.750, 4.062
2.800, 4.127
2.850, 4.193
2.900, 4.259
2.950, 4.326
3.000, 4.390
3.050, 4.454
3.100, 4.520
3.150, 4.584
3.200, 4.649
3.250, 4.713
3.300, 4.777
3.350, 4.842
3.400, 4.907
3.450, 4.969
3.500, 5.031
3.550, 5.095
3.600, 5.159
3.650, 5.222
3.700, 5.284
3.750, 5.345
3.800, 5.407
3.850, 5.470
3.900, 5.531
