0.0, 90548.0
0.5, 88363.7
1.0, 89794.5
1.5, 89460.6
2.0, 89318.1
2.5, 88947.7
3.0, 88463.7
3.5, 87995.5
4.0, 87545.9
4.5, 87103.2
5.0, 86738.8
5.5, 86527.7
6.0, 86461.3
6.5, 86509.3
7.0, 86647.2
7.5, 86845.5
8.0, 87045.4
8.5, 87197.8
9.0, 87326.7
9.5, 87501.3
10.0, 87899.9
10.5, 88673.5
11.0, 89727.6
11.5, 90907.6
12.0, 92086.1
12.5, 93185.1
13.0, 94308.3
13.5, 95577.2
14.0, 96979.6
14.5, 98462.4
15.0, 99951.7
15.5, 101360.0
16.0, 102566.5
16.5, 103481.9
17.0, 104191.8
17.5, 104826.3
18.0, 105506.7
18.5, 106313.5
19.0, 107162.2
19.5, 107950.6
20.0, 108688.9
20.5, 109394.1
21.0, 109984.1
21.5, 110376.8
22.0, 110603.1
22.5, 110734.2
23.0, 110884.3
23.5, 111142.7
24.0, 111444.7
24.5, 111701.8
25.0, 111899.3
25.5, 112046.5
26.0, 112171.8
26.5, 112291.5
27.0, 112348.5
27.5, 112300.5
28.0, 112249.1
28.5, 112226.2
29.0, 111791.6
29.5, 111947.2
30.0, 109898.8
30.5, 101257.4
31.0, 88264.7
31.5, 67918.3
32.0, 45940.3
32.5, 34427.8
33.0, 24579.4
33.5, 14254.2
34.8, 727.3
